area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Palau",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,30.6446653665
"Palau",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,10.6511391111
"Palau",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Palau",Industrial,Landings,Reported,pole and line,Direct human consumption,0.2500000000,648.9405
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,163.1867887162,257412.79876240322
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,artisanal fishing gear,Direct human consumption,259.3278425335,409066.85074644384
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Reported,gillnet,Direct human consumption,1549.0533960000,2443495.415491152
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale lines,Direct human consumption,301.0733001121,474916.636476349
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,314.9884526383,496866.565053012
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,9.1200000000
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Reported,gillnet,Other,0.7753020000,32.963198927079304
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale gillnets,Other,0.1576518782,6.702820606997102
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,artisanal fishing gear,Other,0.1297937150,5.518386443511517
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale pots or traps,Other,0.0816750694,3.4725456156731807
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale lines,Other,0.1506873374,6.406712066125397
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale pots or traps,Other,0.0243770624,1.0364296214087976
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Unreported,gillnet,Other,3.7541366400,159.61309639825137
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,artisanal fishing gear,Other,0.0387387426,1.647039320843392
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0470533996,2.0005501994634947
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale lines,Other,0.0449747353,1.9121724798083828
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,94.0126923726,148296.74910080372
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,artisanal fishing gear,Direct human consumption,77.4000077766,122091.70106692312
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1117.2037200862,1762290.554508613
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Unreported,gillnet,Direct human consumption,7500.7650067200,11831796.730780208
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,89.8595212236,141745.48709232724
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,48.7053707472,76828.43628113919
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,artisanal fishing gear,Fishmeal and fish oil,0.1297937150,5.518386443511517
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.1576518782,6.702820606997102
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale lines,Fishmeal and fish oil,0.1506873374,6.406712066125397
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale pots or traps,Fishmeal and fish oil,0.0816750694,3.4725456156731807
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Reported,gillnet,Fishmeal and fish oil,0.7753020000,32.963198927079304
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,artisanal fishing gear,Fishmeal and fish oil,0.0387387426,1.647039320843392
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Unreported,gillnet,Fishmeal and fish oil,3.7541366400,159.61309639825137
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale pots or traps,Fishmeal and fish oil,0.0243770624,1.0364296214087976
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale lines,Fishmeal and fish oil,0.0449747353,1.9121724798083828
"Pakistan",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0470533996,2.0005501994634947
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,purse seine,,69.7436544173
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Industrial,Discards,Unreported,purse seine,,42.4539282460
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,purse seine,,98.0797517429
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,7.8862139696
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,purse seine,,82.4160931824
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Discards,Unreported,longline,,0.4813119374
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Discards,Unreported,purse seine,,8.4646657202
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,13.5045764794
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","USA",Industrial,Discards,Unreported,purse seine,,1091.7724433545
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,7.9630992081
"Papua New Guinea",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Papua New Guinea",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,328.9744702020,55120.45307296849
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,5942.0520000000,16775922.077208
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,210.7890000000,595110.8874059999
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,63.9360000000,180507.567744
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,65.9340000000,186148.429236
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale hand lines,Fishmeal and fish oil,0.1055000000,9.08132395211
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0320000000,2.75452480064
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale purse seine,Fishmeal and fish oil,0.0330000000,2.8406037006600005
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale longline,Fishmeal and fish oil,2.9740000000,255.99864865948004
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale purse seine,Direct human consumption,200.7990000000,566906.579946
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale longline,Direct human consumption,20028.9510000000,56546816.026554
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,640.3590000000,1807896.108186
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,212.7870000000,600751.748898
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale longline,Other,10.0245000000,862.89793325049
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale purse seine,Other,0.1005000000,8.65092945201
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale gillnets,Other,0.1065000000,9.167402852130001
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale hand lines,Other,0.3205000000,27.588287456410004
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","USA",Industrial,Discards,Unreported,purse seine,,115.4489553113
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Discards,Unreported,small scale purse seine,,1.0000000000
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Discards,Unreported,small scale longline,,735.0000000000
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Discards,Unreported,small scale hand lines,,2.0000000000
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Ecuador",Industrial,Discards,Unreported,purse seine,,45.5066791330
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,purse seine,,0.0007832204
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Discards,Unreported,small scale gillnets,,8.0000000000
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Discards,Unreported,purse seine,,2.5058957182
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale purse seine,Other,0.0330000000,2.8406037006600005
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0320000000,2.75452480064
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale hand lines,Other,0.1055000000,9.08132395211
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale longline,Other,2.9740000000,255.99864865948004
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale purse seine,Fishmeal and fish oil,0.1005000000,8.65092945201
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.1065000000,9.167402852130001
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale hand lines,Fishmeal and fish oil,0.3205000000,27.588287456410004
"Peru",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Reported,small scale longline,Fishmeal and fish oil,10.0245000000,862.89793325049
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,2.6037625982,217.71592426599724
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Industrial,Landings,Reported,unknown class,Direct human consumption,16.0957152300,37934.75185551429
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,16.5851913900,39088.360527353965
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Reported,small scale lines,Direct human consumption,15.8525122480,37361.565473868104
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Reported,artisanal fishing gear,Direct human consumption,13.6544748400,32181.18035583332
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,8.5923280670,20250.59641185114
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Direct human consumption,5202.3176712691,17624443.020631585
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Industrial,Landings,Unreported,bottom trawl,Direct human consumption,0.3811780110,898.3691034190529
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Direct human consumption,1912.3603506670,6478705.8701518
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,0.9875550210,2327.4923872582854
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,16.9437909320,39933.51617572903
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,9.1838194550,21644.63691939149
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,17.7269073200,41779.182890644355
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Unreported,artisanal fishing gear,Direct human consumption,14.5944417700,34396.51603569671
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Fishmeal and fish oil,0.9571373126,80.0318872441219
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Other,0.9571373126,80.0318872441219
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Other,2.6037625982,217.71592426599724
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,22.7084431055
"Philippines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Discards,Unreported,longline,,39.1347617110
"Pitcairn (UK)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,1.3370370048
"Pitcairn (UK)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,0.0487203206
"Pitcairn (UK)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,purse seine,,0.0000137610
"Pitcairn (UK)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,1.3632996025
"Pitcairn (UK)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,purse seine,,0.0225383646
"Pitcairn (UK)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,purse seine,,0.0020833264
"Portugal (mainland)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Portugal",Artisanal,Discards,Unreported,small scale encircling nets,,0.0913000000
"Madeira Isl. (Portugal)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Madeira Isl. (Portugal)",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.4209167882,1674.1418057003336
"Madeira Isl. (Portugal)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Madeira Isl. (Portugal)",Artisanal,Landings,Reported,small scale encircling nets,Direct human consumption,5.9122557950,23515.228831512835
"Azores Isl. (Portugal)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Azores Isl. (Portugal)",Industrial,Landings,Reported,longline,Direct human consumption,1.0780000000,4287.60486
"Azores Isl. (Portugal)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Azores Isl. (Portugal)",Artisanal,Landings,Reported,small scale encircling nets,Direct human consumption,1.0300000000,4096.6911
"Azores Isl. (Portugal)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Azores Isl. (Portugal)",Artisanal,Discards,Unreported,small scale encircling nets,,0.2372721970
"Azores Isl. (Portugal)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Azores Isl. (Portugal)",Industrial,Discards,Unreported,lines,,0.2483295421
"Guinea-Bissau",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Portugal",Industrial,Landings,Reported,bottom trawl,Other,0.0002779750,0.0318831746875675
"Guinea-Bissau",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Portugal",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.2776970250,1104.50381632425
"Puerto Rico (USA)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,29.7264169982,129970.0484845509
"Puerto Rico (USA)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,29.7264169982,129970.0484845509
"Puerto Rico (USA)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,1.3877718323
"Puerto Rico (USA)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,1.3877718323
"Réunion (France)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Réunion (France)",Industrial,Landings,Reported,longline,Direct human consumption,20.1228577222,9623.203683252948
"Saint Helena (UK)",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Helena (UK)",Industrial,Landings,Reported,hand lines,Direct human consumption,1.0000000000,5279.558
"Saint Kitts & Nevis",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,18.5886280961,76384.92964266824
"Saint Kitts & Nevis",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Artisanal,Landings,Reported,small scale lines,Direct human consumption,18.5886280961,76384.92964266824
"Saint Kitts & Nevis",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,30.2595389348,124343.37491764528
"Saint Kitts & Nevis",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,0.2341510578,962.1803170924363
"Saint Kitts & Nevis",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,30.2595389348,124343.37491764528
"Saint Kitts & Nevis",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,19.0447953634,78259.42540630978
"Saint Lucia",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Lucia",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,0.5221622000,1310.580127402
"Saint Lucia",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Lucia",Artisanal,Landings,Reported,small scale lines,Direct human consumption,133.9871000000,336295.562161
"Saint Lucia",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Lucia",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,133.9871000000,336295.562161
"Saint Lucia",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Lucia",Industrial,Landings,Reported,longline,Direct human consumption,66.9935400000,168147.75598139997
"Saint Vincent & the Grenadines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Grenada",Industrial,Landings,Reported,longline,Direct human consumption,1.5184010266,2821.586928461089
"Saint Vincent & the Grenadines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Vincent & the Grenadines",Industrial,Landings,Reported,longline,Direct human consumption,12.8771284091,57608.95020314315
"Saint Vincent & the Grenadines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Vincent & the Grenadines",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,25.7542568182,115217.90040628673
"Saint Vincent & the Grenadines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Vincent & the Grenadines",Artisanal,Landings,Reported,small scale lines,Direct human consumption,25.7542568182,115217.90040628673
"Saint Vincent & the Grenadines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Grenada",Industrial,Landings,Unreported,other industrial,Direct human consumption,0.1397177316,259.6321512874156
"Saint Vincent & the Grenadines",eez,1998,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Grenada",Industrial,Landings,Unreported,longline,Direct human consumption,0.2756089185,512.1535801021972
