area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Discards,Unreported,dredge,,0.0000150363
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0070278474,10.712147231497301
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0000035174,2.2320843753766894e-05
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,bottom trawl,Other,0.0000035174,2.2320843753766894e-05
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,0.0004087911,0.623096972180027
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,shrimp trawl,Fishmeal and fish oil,0.0000002046,1.2983438202362731e-06
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,shrimp trawl,Other,0.0000002046,1.2983438202362731e-06
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0038433832,5.858249892580613
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0000019236,1.2206803892531666e-05
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,purse seine,Other,0.0000019236,1.2206803892531666e-05
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0000671985,0.10242689536461061
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,gillnet,Fishmeal and fish oil,0.0000000336,2.1342637271587802e-07
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,gillnet,Other,0.0000000336,2.1342637271587802e-07
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,dredge,Direct human consumption,0.0000261327,0.039832647692487295
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,dredge,Fishmeal and fish oil,0.0000000131,8.2999074436599e-08
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Ireland",Industrial,Landings,Reported,dredge,Other,0.0000000131,8.2999074436599e-08
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Discards,Unreported,unknown class,,296.9174914505
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,unknown class,Direct human consumption,135.8785889827,55.10426493667424
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0680073018,0.25014421929393976
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Reported,unknown class,Other,0.0680073018,0.25014421929393976
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Unreported,unknown class,Direct human consumption,30.8274548754,12.501780107507956
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0154291566,0.05675146975231223
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","Russian Federation",Industrial,Landings,Unreported,unknown class,Other,0.0154291566,0.05675146975231223
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,bottom trawl,Direct human consumption,11.1950326844,28010.520332981596
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0056031195,0.03514863417819555
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,bottom trawl,Other,0.0056031195,0.03514863417819555
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,0.6511851681,1629.2971986514979
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,shrimp trawl,Fishmeal and fish oil,0.0003259185,0.002044502227098209
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,shrimp trawl,Other,0.0003259185,0.002044502227098209
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,purse seine,Direct human consumption,6.1223299594,15318.369552617787
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0030642292,0.019222055185365468
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,purse seine,Other,0.0030642292,0.019222055185365468
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,gillnet,Direct human consumption,0.1070441372,267.82967649016626
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,gillnet,Fishmeal and fish oil,0.0000535756,0.00033608255787854005
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,gillnet,Other,0.0000535756,0.00033608255787854005
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,dredge,Direct human consumption,0.0416282756,104.15598530201599
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,dredge,Fishmeal and fish oil,0.0000208350,0.00013069877250867853
"Atlantic, Northeast",high_seas,1970,"Pleuronectes platessa","European plaice","Large flatfishes (>=90 cm)","Flatfishes","United Kingdom",Industrial,Landings,Reported,dredge,Other,0.0000208350,0.00013069877250867853
"Atlantic, Northeast",high_seas,1970,"Trachurus trachurus","Atlantic horse mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Ireland",Industrial,Discards,Unreported,bottom trawl,,0.9385738034
"Atlantic, Northeast",high_seas,1970,"Trachurus trachurus","Atlantic horse mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Ireland",Industrial,Discards,Unreported,shrimp trawl,,0.0180494962
"Atlantic, Northeast",high_seas,1970,"Trachurus trachurus","Atlantic horse mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Ireland",Industrial,Discards,Unreported,purse seine,,0.0180494962
"Atlantic, Northeast",high_seas,1970,"Trachurus trachurus","Atlantic horse mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Direct human consumption,40.5938573349,9160.348955415677
"Atlantic, Northeast",high_seas,1970,"Trachurus trachurus","Atlantic horse mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0203172459,0.07473082276760427
"Atlantic, Northeast",high_seas,1970,"Trachurus trachurus","Atlantic horse mackerel","Medium pelagics (30 - 89 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,unknown class,Other,0.0203172459,0.07473082276760427
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,bottom trawl,Direct human consumption,16.1827026407,6.562740608213527
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0080994508,0.02979137146202318
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,bottom trawl,Other,0.0080994508,0.02979137146202318
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,longline,Direct human consumption,24.2740539610,9.844110912320291
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0121491762,0.044687057193034715
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Reported,longline,Other,0.0121491762,0.044687057193034715
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Unreported,unknown class,Direct human consumption,9.1786266540,3.7223044387211077
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0045939072,0.016897293501116267
"Atlantic, Northeast",high_seas,1970,"Anarhichas denticulatus","Northern wolffish","Large benthopelagics (>=90 cm)","Perch-likes","Russian Federation",Industrial,Landings,Unreported,unknown class,Other,0.0045939072,0.016897293501116267
"Atlantic, Northeast",high_seas,1970,"Crangon crangon","Common shrimp","Shrimps","Crustaceans","France",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.4917851145,5811.84763357008
"Atlantic, Northeast",high_seas,1970,"Crangon crangon","Common shrimp","Shrimps","Crustaceans","France",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0055313254,1.4215491359117565
"Atlantic, Northeast",high_seas,1970,"Crangon crangon","Common shrimp","Shrimps","Crustaceans","France",Industrial,Landings,Reported,bottom trawl,Other,0.0055313254,1.4215491359117565
"Atlantic, Northeast",high_seas,1970,"Todarodes sagittatus","European flying squid","Cephalopods","Other fishes & inverts","Spain",Industrial,Landings,Reported,unknown class,Direct human consumption,1.6013589123,2004.6355326740997
"Atlantic, Northeast",high_seas,1970,"Todarodes sagittatus","European flying squid","Cephalopods","Other fishes & inverts","Spain",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0008014809,7.591879101307432e-05
"Atlantic, Northeast",high_seas,1970,"Todarodes sagittatus","European flying squid","Cephalopods","Other fishes & inverts","Spain",Industrial,Landings,Reported,unknown class,Other,0.0008014809,7.591879101307432e-05
"Atlantic, Northeast",high_seas,1970,"Todarodes sagittatus","European flying squid","Cephalopods","Other fishes & inverts","Spain",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.4003397281,501.1588831685268
"Atlantic, Northeast",high_seas,1970,"Todarodes sagittatus","European flying squid","Cephalopods","Other fishes & inverts","Spain",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0002003702,1.8979697753268605e-05
"Atlantic, Northeast",high_seas,1970,"Todarodes sagittatus","European flying squid","Cephalopods","Other fishes & inverts","Spain",Industrial,Landings,Unreported,unknown class,Other,0.0002003702,1.8979697753268605e-05
"Atlantic, Northeast",high_seas,1970,"Pecten maximus","Great Atlantic scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Direct human consumption,0.0204094763,52.684328285836216
"Atlantic, Northeast",high_seas,1970,"Pecten maximus","Great Atlantic scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0000102150,0.00025962639480594314
"Atlantic, Northeast",high_seas,1970,"Pecten maximus","Great Atlantic scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Other,0.0000102150,0.00025962639480594314
"Atlantic, Northeast",high_seas,1970,"Pecten maximus","Great Atlantic scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.0030614215,7.902649242875433
"Atlantic, Northeast",high_seas,1970,"Pecten maximus","Great Atlantic scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0000015322,3.8943959220891596e-05
"Atlantic, Northeast",high_seas,1970,"Pecten maximus","Great Atlantic scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Other,0.0000015322,3.8943959220891596e-05
"Atlantic, Northeast",high_seas,1970,"Ruditapes decussatus","Grooved carpet shell","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Direct human consumption,0.1444362941,51.363019415971024
"Atlantic, Northeast",high_seas,1970,"Ruditapes decussatus","Grooved carpet shell","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0000722904,6.84757722863026e-06
"Atlantic, Northeast",high_seas,1970,"Ruditapes decussatus","Grooved carpet shell","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Other,0.0000722904,6.84757722863026e-06
"Atlantic, Northeast",high_seas,1970,"Ruditapes decussatus","Grooved carpet shell","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.0129992665,4.622671747437377
"Atlantic, Northeast",high_seas,1970,"Ruditapes decussatus","Grooved carpet shell","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0000065061,6.16281950576721e-07
"Atlantic, Northeast",high_seas,1970,"Ruditapes decussatus","Grooved carpet shell","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Other,0.0000065061,6.16281950576721e-07
"Atlantic, Northeast",high_seas,1970,"Pandalus borealis","Northern prawn","Shrimps","Crustaceans","Sweden",Industrial,Discards,Unreported,bottom trawl,,185.0632533000
"Atlantic, Northeast",high_seas,1970,"Pandalus borealis","Northern prawn","Shrimps","Crustaceans","Sweden",Industrial,Landings,Reported,bottom trawl,Direct human consumption,2737.2600000000,23171483.46186
"Atlantic, Northeast",high_seas,1970,"Pandalus borealis","Northern prawn","Shrimps","Crustaceans","Sweden",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,1.3700000000,185.33869092
"Atlantic, Northeast",high_seas,1970,"Pandalus borealis","Northern prawn","Shrimps","Crustaceans","Sweden",Industrial,Landings,Reported,bottom trawl,Other,1.3700000000,185.33869092
"Atlantic, Northeast",high_seas,1970,"Pandalus borealis","Northern prawn","Shrimps","Crustaceans","Sweden",Industrial,Landings,Unreported,bottom trawl,Direct human consumption,151.4617199667,1282155.4179410285
"Atlantic, Northeast",high_seas,1970,"Pandalus borealis","Northern prawn","Shrimps","Crustaceans","Sweden",Industrial,Landings,Unreported,bottom trawl,Fishmeal and fish oil,0.0758066667,10.255407561985272
"Atlantic, Northeast",high_seas,1970,"Pandalus borealis","Northern prawn","Shrimps","Crustaceans","Sweden",Industrial,Landings,Unreported,bottom trawl,Other,0.0758066667,10.255407561985272
"Atlantic, Northeast",high_seas,1970,"Mimachlamys varia","Variegated scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Direct human consumption,0.0431738922,104.0928586360875
"Atlantic, Northeast",high_seas,1970,"Mimachlamys varia","Variegated scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0000216086,2.046830149862295e-06
"Atlantic, Northeast",high_seas,1970,"Mimachlamys varia","Variegated scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Reported,unknown class,Other,0.0000216086,2.046830149862295e-06
"Atlantic, Northeast",high_seas,1970,"Mimachlamys varia","Variegated scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.0064760838,15.613928795413123
"Atlantic, Northeast",high_seas,1970,"Mimachlamys varia","Variegated scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0000032413,3.0702452247934515e-07
"Atlantic, Northeast",high_seas,1970,"Mimachlamys varia","Variegated scallop","Other demersal invertebrates","Molluscs","Spain",Industrial,Landings,Unreported,unknown class,Other,0.0000032413,3.0702452247934515e-07
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Discards,Unreported,shrimp trawl,,0.0936962876
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Discards,Unreported,beam trawl,,4.7978177795
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Discards,Unreported,otter trawl,,0.2555353297
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Discards,Unreported,other,,0.0738213175
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Discards,Unreported,pots or traps,,0.0363428024
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,shrimp trawl,Direct human consumption,0.0422170797,23.716031313500878
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,shrimp trawl,Fishmeal and fish oil,0.0000211297,3.427154381658306e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,shrimp trawl,Other,0.0000211297,3.427154381658306e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,beam trawl,Direct human consumption,2.1617703394,1214.4045367743527
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,beam trawl,Fishmeal and fish oil,0.0010819671,0.00017549107497352167
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,beam trawl,Other,0.0010819671,0.00017549107497352167
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.1151374900,64.68008540045648
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000576264,9.346784677249894e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,otter trawl,Other,0.0000576264,9.346784677249894e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,other,Direct human consumption,0.0332619415,18.685358004576468
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,other,Fishmeal and fish oil,0.0000166476,2.7001822400944255e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,other,Other,0.0000166476,2.7001822400944255e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0163751097,9.198945479176091
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,pots or traps,Fishmeal and fish oil,0.0000081958,1.329320487431097e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Belgium",Industrial,Landings,Reported,pots or traps,Other,0.0000081958,1.329320487431097e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,longline,,1.9467717012
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,0.2384766446,77.90538331516896
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0001193577,8.358385103114147e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.0001193577,8.358385103114147e-06
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Discards,Unreported,bottom trawl,,119.0403273540
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Discards,Unreported,longline,,176.5169223145
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Discards,Unreported,purse seine,,76.7959535061
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Discards,Unreported,gillnet,,66.5045761661
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Discards,Unreported,unknown by source,,15.4875464256
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,bottom trawl,Direct human consumption,795.5949380530,441167.656325076
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,8.9484093237,1.352522700598494
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,bottom trawl,Other,8.9484093237,1.352522700598494
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,longline,Direct human consumption,229.8699194607,127465.83566290808
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,purse seine,Direct human consumption,224.8127812325,124661.58727832409
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,2.5285691141,0.38218492282746724
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,purse seine,Other,2.5285691141,0.38218492282746724
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,gillnet,Direct human consumption,795.5949380530,441167.656325076
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,gillnet,Fishmeal and fish oil,8.9484093237,1.352522700598494
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","France",Industrial,Landings,Reported,gillnet,Other,8.9484093237,1.352522700598494
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Germany",Industrial,Landings,Reported,bottom trawl,Direct human consumption,38.4026531399,21067.54190194766
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Germany",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0192205471,0.003416769581293375
"Atlantic, Northeast",high_seas,1971,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Germany",Industrial,Landings,Reported,bottom trawl,Other,0.0192205471,0.003416769581293375
